h	a	495560	152133	9600	1610844	3798969	0.185717487259936	0.12566484254001	0.161409644226243	0.161423437646088	0.199132782497894
h	b	3635	1110	59	7966	32743	0.00136226302806899	0.000916881775942179	0.000991996771807115	0.000798276620385796	0.00171630900313441
h	c	575	210	59	7046	11423	0.000215488649556993	0.000173464119772845	0.000991996771807115	0.000706082986095697	0.000598766079553016
h	d	2534	823	14	8995	28060	0.000949649109525947	0.000679814145585958	0.000235389064496604	0.000901393196129831	0.00147083745007946
h	e	1364582	706149	31868	4833195	8627426	0.511394665025705	0.583292927207021	0.535812764812698	0.484336752481236	0.452228840291846
h	f	732	303	24	5510	7836	0.000274326419957772	0.000250283944243676	0.000403524110565606	0.000552159701020052	0.000410744200243144
h	g	188	40	2	1461	3161	7.04554193334168e-05	3.30407847186371e-05	3.36270092138005e-05	0.00014640749967156	0.000165691987872458
h	h	497	97	4	3487	15888	0.000186257145791001	8.01239029426949e-05	6.72540184276011e-05	0.000349433916053888	0.000832810598961597
h	i	306296	140517	7965	1234333	2372189	0.114788367660363	0.116069798657718	0.133919564193961	0.123693092602393	0.124344419809926
h	j	33	27	0	424	3393	1.23671746702274e-05	2.230252968508e-05	0	4.24892401510893e-05	0.000177852867716308
h	k	367	169	3	2362	3468	0.000137537972847681	0.000139597315436242	5.04405138207008e-05	0.000236697134992625	0.000181784186631346
h	l	8109	3756	137	34578	61187	0.00303895210305679	0.00310252968508002	0.00230345013114534	0.00346507770269898	0.00320727480605887
h	m	5322	2692	151	55944	41335	0.00199448798772577	0.00222364481156427	0.00253883919564194	0.00560617464861449	0.00216668089804114
h	n	16474	7717	342	118883	102508	0.00617384350052504	0.00637439339184306	0.00575021857555989	0.0119133215492499	0.00537322185790253
h	o	251966	89322	5311	962164	1740688	0.094427500998743	0.0737817243159525	0.0892965229672473	0.0964189086338036	0.0912426621277231
h	p	370	292	14	6848	12769	0.000138662261454065	0.000241197728446051	0.000235389064496604	0.000686241312628914	0.000669320149681561
h	q	168	415	2	1413	3516	6.29601619575214e-05	0.00034279814145586	3.36270092138005e-05	0.000141597397012946	0.00018430023073697
h	r	41850	22354	856	169446	304444	0.0156838260590611	0.0184648425400103	0.0143923599435066	0.0169802636477393	0.0159582194102634
h	s	11191	4301	154	32567	58678	0.00419397126468227	0.00355271037687145	0.00258927970946264	0.00326355444339747	0.00307575908395447
h	t	69838	26379	1710	445274	931668	0.0261726892308892	0.0217895715023232	0.0287510928777995	0.0446211177335758	0.0488357870791385
h	u	26909	16305	669	97143	236238	0.0100844940363985	0.0134682498709344	0.0112482345820163	0.00973474588678602	0.0123830255713425
h	v	178	131	4	1578	3089	6.67077906454691e-05	0.000108208569953536	6.72540184276011e-05	0.000158132124901932	0.000161917921714021
h	w	3203	4078	69	11639	16607	0.00120036546874965	0.00336850800206505	0.00116013181787612	0.00116634968424181	0.000870498842960426
h	x	0	15	0	140	3119	0	1.23902942694889e-05	0	1.40294660876238e-05	0.000163490449280037
h	y	13927	10725	340	84699	196084	0.00521932247370476	0.00885906040268456	0.00571659156634609	0.00848772677254037	0.0102782498418168
h	z	14	16	1	355	1038	5.24668016312678e-06	1.32163138874548e-05	1.68135046069003e-05	3.55747175793319e-05	5.44094537841225e-05
